symbol,date,open,high,low,close,volume
^TWII,2021-01-27,15711.759765625,15837.4697265625,15642.1201171875,15701.4501953125,4293000
^TWII,2021-01-28,15519.849609375,15557.01953125,15367.4501953125,15415.8798828125,5142300
^TWII,2021-01-29,15544.3603515625,15603.41015625,15138.3095703125,15138.3095703125,5546700
^TWII,2021-02-01,15176.5595703125,15429.98046875,15089.9599609375,15410.08984375,4413200
^TWII,2021-02-02,15546.6904296875,15838.150390625,15546.6904296875,15760.0498046875,4965800
^TWII,2021-02-03,15828.6396484375,15896.400390625,15741.16015625,15771.3203125,5015900
^TWII,2021-02-04,15697.75,15801.3701171875,15606.740234375,15706.2197265625,4217800
^TWII,2021-02-05,15805.759765625,15938.08984375,15774.33984375,15802.400390625,4311100
^TWII,2021-02-17,16197.4501953125,16406.779296875,16197.4501953125,16362.2900390625,5847800
^TWII,2021-02-18,16366.23046875,16517.73046875,16323.2197265625,16424.509765625,5808600
^TWII,2021-02-19,16376.91015625,16382.7001953125,16211.25,16341.3798828125,5567600
^TWII,2021-02-22,16445.869140625,16579.169921875,16410.16015625,16410.16015625,6377000
^TWII,2021-02-23,16320.8798828125,16467.75,16211.75,16443.400390625,6508000
^TWII,2021-02-24,16329.5400390625,16456.939453125,16212.5302734375,16212.5302734375,6503200
^TWII,2021-02-25,16376.7998046875,16474.05078125,16322.26953125,16452.1796875,6958100
^TWII,2021-02-26,16190.0400390625,16190.0400390625,15953.7998046875,15953.7998046875,7625000
^TWII,2021-03-02,16127.8701171875,16262.91015625,15946.8798828125,15946.8798828125,6314300
^TWII,2021-03-03,15992.3203125,16211.73046875,15884.5498046875,16211.73046875,5473300
^TWII,2021-03-04,16091.75,16091.75,15840.990234375,15906.41015625,5822900
^TWII,2021-03-05,15759.580078125,15934.4296875,15636.4296875,15855.23046875,4705600
^TWII,2021-03-08,15943.3701171875,16074.9697265625,15816.5,15820.1103515625,4746800
^TWII,2021-03-09,15715.0703125,15864.259765625,15657.919921875,15853.08984375,5441900
^TWII,2021-03-10,15921.4501953125,15986.0703125,15857.3203125,15911.669921875,4340600
^TWII,2021-03-11,15947.2099609375,16216.2197265625,15947.2099609375,16179.5595703125,5113400
^TWII,2021-03-12,16241.5498046875,16298.0302734375,16166.349609375,16255.1796875,4907000
^TWII,2021-03-15,16256.580078125,16281.91015625,16194.91015625,16249.330078125,4681700
^TWII,2021-03-16,16253.9296875,16340.66015625,16244.990234375,16313.16015625,5049000
^TWII,2021-03-17,16312.98046875,16349.2099609375,16166.349609375,16215.8203125,4911400
^TWII,2021-03-18,16264.6103515625,16410.01953125,16264.6103515625,16287.83984375,5694800
^TWII,2021-03-19,16186.4599609375,16186.4599609375,16022.169921875,16070.240234375,6753400
^TWII,2021-03-22,16065.5,16235.6298828125,15983.76953125,16189.2197265625,7093200
^TWII,2021-03-23,16250.2001953125,16351.3798828125,16166.2900390625,16177.58984375,7291400
^TWII,2021-03-24,15994.9599609375,16125.5400390625,15967.9501953125,16032.1201171875,5549900
^TWII,2021-03-25,16010.5400390625,16146.580078125,15944.9599609375,16060.1396484375,5947800
^TWII,2021-03-26,16140.3701171875,16325.6201171875,16140.3701171875,16305.8798828125,5404200
^TWII,2021-03-29,16411.669921875,16520.890625,16411.669921875,16475.970703125,6897800
^TWII,2021-03-30,16490.310546875,16556.189453125,16438.400390625,16554.900390625,5851100
^TWII,2021-03-31,16529.23046875,16550.19921875,16427.19921875,16431.130859375,5865500
^TWII,2021-04-01,16538.279296875,16602.470703125,16496.16015625,16571.279296875,5687600
